source_csv,window_index,true_class,keras_pred,float_tflite_pred,int8_pred,keras_confidence,float_confidence,int8_confidence
motor_normal_60_20260819_230612.csv,3,normal,normal,normal,normal,0.9999973773956299,0.9999973773956299,0.99609375
motor_normal_60_20260819_230612.csv,4,normal,normal,normal,normal,0.9999996423721313,0.9999996423721313,0.99609375
motor_normal_60_20260819_230612.csv,5,normal,normal,normal,normal,0.9999998807907104,0.9999998807907104,0.99609375
motor_normal_60_20260819_230612.csv,6,normal,normal,normal,normal,0.9999996423721313,0.9999996423721313,0.99609375
motor_normal_60_20260819_230612.csv,7,normal,normal,normal,normal,0.9999998807907104,0.9999998807907104,0.99609375
motor_normal_60_20260819_230612.csv,8,normal,normal,normal,normal,1.0,1.0,0.99609375
motor_normal_60_20260819_230612.csv,9,normal,normal,normal,normal,0.9999998807907104,0.9999998807907104,0.99609375
motor_normal_60_20260819_230612.csv,10,normal,normal,normal,normal,0.9999794960021973,0.9999794960021973,0.99609375
motor_normal_60_20260819_230612.csv,11,normal,normal,normal,normal,0.9999911785125732,0.9999911785125732,0.99609375
motor_normal_60_20260819_230612.csv,12,normal,normal,normal,normal,0.9999997615814209,0.9999997615814209,0.99609375
motor_normal_60_20260819_230612.csv,13,normal,normal,normal,normal,0.9999929666519165,0.9999929666519165,0.99609375
motor_normal_60_20260819_230612.csv,14,normal,normal,normal,normal,0.9983092546463013,0.9983092546463013,0.99609375
motor_normal_80_20260819_231002.csv,0,normal,normal,normal,normal,0.9999902248382568,0.9999902248382568,0.99609375
motor_normal_80_20260819_231002.csv,1,normal,normal,normal,normal,0.9999810457229614,0.9999810457229614,0.99609375
motor_normal_80_20260819_231002.csv,2,normal,normal,normal,normal,0.9999734163284302,0.9999734163284302,0.99609375
motor_normal_80_20260819_231002.csv,3,normal,normal,normal,normal,0.9999446868896484,0.9999446868896484,0.99609375
motor_normal_80_20260819_231002.csv,4,normal,normal,normal,normal,0.9999959468841553,0.9999959468841553,0.99609375
